#Variables:
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 43.3961 Latitude, -72.0647 Longitude (closest value to Latitude:43.3901, Longitude:-72.0543) "
#Original Data File(s):
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_GFDL-ESM2M_historical(K)"
2003-04-29,286.014648
2003-04-30,286.701721
2003-05-01,284.148468
2003-05-02,286.894226
2003-05-03,288.803375
2003-05-04,290.727325
2003-05-05,290.671021
2003-05-06,287.375946
2003-05-07,289.520203
2003-05-08,286.620361
2003-05-09,286.297852
2003-05-10,283.720520
2003-05-11,288.788483
2003-05-12,286.118103
2003-05-13,291.415894
2003-05-14,282.907074
2003-05-15,288.938110
2003-05-16,289.045929
2003-05-17,285.766632
2003-05-18,290.791016
2003-05-19,289.892120
2003-05-20,293.100922
2003-05-21,296.673126
2003-05-22,303.859558
2003-05-23,305.310974
2003-05-24,305.020874
2003-05-25,300.968170
2003-05-26,292.394653
2003-05-27,293.211151
2003-05-28,292.740387
2003-05-29,288.477509
2003-05-30,285.865570
2003-05-31,287.686768
2003-06-01,292.386932
2003-06-02,290.592133
2003-06-03,290.864166
2003-06-04,290.107483
2003-06-05,289.982239
2003-06-06,290.929230
2003-06-07,291.513092
2003-06-08,294.181274
2003-06-09,295.584717
2003-06-10,297.291779
2003-06-11,295.038940
2003-06-12,297.109619
2003-06-13,299.217194
2003-06-14,294.804626
2003-06-15,292.225922
2003-06-16,291.530975
2003-06-17,292.651062
2003-06-18,294.173950
2003-06-19,296.834747
2003-06-20,296.468018
2003-06-21,297.212708
2003-06-22,297.127869
2003-06-23,298.652100
2003-06-24,299.811096
2003-06-25,298.132599
2003-06-26,301.054108
2003-06-27,300.135986
2003-06-28,299.080933
2003-06-29,304.031677
2003-06-30,302.669861
2003-07-01,301.454773
2003-07-02,302.950073
2003-07-03,304.696472
2003-07-04,303.476318
2003-07-05,302.268097
2003-07-06,298.265533
2003-07-07,298.761749
2003-07-08,302.459167
2003-07-09,301.947754
2003-07-10,301.749115
2003-07-11,302.086212
2003-07-12,301.164001
2003-07-13,297.595154
2003-07-14,298.876465
2003-07-15,303.188690
2003-07-16,302.567596
2003-07-17,301.625488
2003-07-18,299.880035
2003-07-19,297.816650
2003-07-20,295.928741
2003-07-21,298.600677
2003-07-22,297.237671
2003-07-23,299.915924
2003-07-24,300.788666
2003-07-25,299.719452
2003-07-26,297.000305
2003-07-27,298.486816
2003-07-28,299.584778
2003-07-29,299.496124
2003-07-30,299.888275
2003-07-31,300.557373
2003-08-01,301.134430
2003-08-02,302.713959
2003-08-03,301.785492
2003-08-04,299.951111
2003-08-05,299.047607
2003-08-06,298.655884
2003-08-07,301.946594
2003-08-08,302.405609
2003-08-09,304.817047
2003-08-10,303.734009
2003-08-11,301.688782
2003-08-12,301.235138
2003-08-13,301.542542
2003-08-14,300.751007
2003-08-15,302.346985
2003-08-16,303.398956
2003-08-17,303.738861
2003-08-18,300.192444
2003-08-19,294.244904
2003-08-20,295.292908
2003-08-21,298.235138
2003-08-22,297.737671
2003-08-23,292.824524
2003-08-24,293.912781
2003-08-25,295.299652
2003-08-26,297.493103
2003-08-27,295.318787
2003-08-28,298.023468
2003-08-29,297.237946
2003-08-30,297.834778
2003-08-31,302.447693
2003-09-01,300.744354
2003-09-02,305.936127
2003-09-03,305.622528
2003-09-04,299.044464
2003-09-05,290.267700
2003-09-06,289.474945
2003-09-07,291.128021
2003-09-08,294.628723
2003-09-09,299.241089
2003-09-10,298.194550
2003-09-11,296.233734
2003-09-12,298.260620
2003-09-13,292.849487
2003-09-14,291.366241
2003-09-15,292.517517
2003-09-16,289.714783
2003-09-17,285.732758
2003-09-18,290.402863
2003-09-19,289.787109
2003-09-20,288.807770
2003-09-21,289.953278
2003-09-22,290.331268
2003-09-23,295.958313
2003-09-24,294.465637
2003-09-25,296.794800
2003-09-26,292.519592
2003-09-27,294.577698
2003-09-28,293.022491
2003-09-29,290.383179
2003-09-30,294.176056
2003-10-01,293.586639
2003-10-02,289.110382
2003-10-03,293.584839
2003-10-04,296.682739
2003-10-05,296.774841
2003-10-06,286.961334
2003-10-07,286.419281
2003-10-08,283.775391
2003-10-09,282.989502
2003-10-10,286.703705
2003-10-11,289.692413
2003-10-12,290.663605
2003-10-13,293.168579
2003-10-14,293.986664
2003-10-15,291.762451
2003-10-16,285.770355
2003-10-17,280.609711
2003-10-18,278.490021
2003-10-19,281.602844
2003-10-20,289.065643
2003-10-21,285.530304
2003-10-22,286.065430
2003-10-23,283.599823
2003-10-24,283.410187
2003-10-25,288.395477
2003-10-26,293.177521
2003-10-27,286.921417
2003-10-28,281.796204
2003-10-29,282.995972
2003-10-30,285.757538
2003-10-31,286.964661
2003-11-01,287.282928
2003-11-02,278.403595
2003-11-03,276.319031
2003-11-04,278.378845
2003-11-05,279.708649
2003-11-06,281.400665
2003-11-07,283.834595
2003-11-08,286.701447
2003-11-09,291.247986
2003-11-10,294.912964
2003-11-11,294.275299
2003-11-12,291.824738
2003-11-13,290.936554
2003-11-14,287.308533
2003-11-15,290.645447
2003-11-16,286.834595
2003-11-17,288.264648
2003-11-18,287.544373
2003-11-19,285.946350
2003-11-20,280.761108
2003-11-21,277.805725
2003-11-22,274.732819
2003-11-23,282.271790
2003-11-24,280.409607
2003-11-25,281.457031
2003-11-26,281.351837
2003-11-27,276.192688
2003-11-28,275.921692
2003-11-29,279.913605
2003-11-30,278.104828
2003-12-01,276.754089
2003-12-02,275.745422
2003-12-03,273.620270
2003-12-04,274.061981
2003-12-05,274.538879
2003-12-06,276.174042
2003-12-07,277.937042
2003-12-08,276.647156
2003-12-09,277.923889
2003-12-10,284.631104
2003-12-11,276.661591
2003-12-12,274.636322
2003-12-13,277.268402
2003-12-14,281.837830
2003-12-15,283.130920
2003-12-16,276.496796
2003-12-17,272.572571
2003-12-18,275.482666
2003-12-19,276.247040
2003-12-20,270.822784
2003-12-21,268.856079
2003-12-22,270.795044
2003-12-23,272.531708
2003-12-24,271.013306
2003-12-25,275.980621
2003-12-26,276.030487
2003-12-27,275.172119
2003-12-28,274.295349
2003-12-29,274.138763
2003-12-30,275.503235
2003-12-31,274.358856
2004-01-01,272.354279
2004-01-02,271.614624
2004-01-03,271.596741
2004-01-04,273.915588
2004-01-05,270.172180
2004-01-06,267.247162
2004-01-07,265.707764
2004-01-08,264.125641
2004-01-09,268.000916
2004-01-10,267.304474
2004-01-11,271.225922
2004-01-12,272.074188
2004-01-13,261.664459
2004-01-14,263.556305
2004-01-15,270.636169
2004-01-16,275.234344
2004-01-17,267.082733
2004-01-18,271.622559
2004-01-19,272.332947
2004-01-20,271.117706
2004-01-21,266.342529
2004-01-22,276.711334
2004-01-23,278.704834
2004-01-24,272.626038
2004-01-25,262.959045
2004-01-26,265.696014
2004-01-27,268.955994
2004-01-28,270.666138
2004-01-29,272.006042
2004-01-30,270.370667
2004-01-31,276.125885
2004-02-01,279.659485
2004-02-02,275.272003
2004-02-03,273.687408
2004-02-04,269.427124
2004-02-05,266.096191
2004-02-06,266.405182
2004-02-07,273.293701
2004-02-08,274.410919
2004-02-09,275.105286
2004-02-10,274.214203
2004-02-11,272.028473
2004-02-12,275.525085
2004-02-13,275.574493
2004-02-14,275.762878
2004-02-15,279.247131
2004-02-16,279.606964
2004-02-17,279.005798
2004-02-18,280.262848
2004-02-19,284.514679
2004-02-20,283.351532
2004-02-21,276.668121
2004-02-22,280.671692
2004-02-23,279.970490
2004-02-24,278.826263
2004-02-25,278.355377
2004-02-26,279.203430
2004-02-27,278.036591
2004-02-28,267.920715
2004-02-29,270.992737
2004-03-01,274.064758
2004-03-02,278.853302
2004-03-03,280.073303
2004-03-04,282.861420
2004-03-05,280.536865
2004-03-06,291.391296
2004-03-07,287.792175
2004-03-08,284.770996
2004-03-09,285.306488
2004-03-10,276.112122
2004-03-11,282.168915
2004-03-12,283.303284
2004-03-13,283.233490
2004-03-14,282.412048
2004-03-15,284.105621
2004-03-16,286.586548
2004-03-17,294.113617
2004-03-18,293.059723
2004-03-19,282.005249
2004-03-20,292.374725
2004-03-21,289.466766
2004-03-22,288.832092
2004-03-23,281.263855
2004-03-24,277.395050
2004-03-25,275.925537
2004-03-26,278.289307
2004-03-27,279.951324
2004-03-28,282.058990
2004-03-29,279.246857
2004-03-30,280.554871
2004-03-31,280.735565
2004-04-01,282.870117
2004-04-02,282.462463
2004-04-03,284.460846
2004-04-04,288.802887
2004-04-05,287.720215
2004-04-06,282.603729
2004-04-07,287.966675
2004-04-08,287.049957
2004-04-09,284.767517
2004-04-10,288.526520
2004-04-11,294.300781
2004-04-12,286.603973
2004-04-13,294.063904
2004-04-14,287.715302
2004-04-15,291.419067
2004-04-16,292.092590
2004-04-17,293.136841
2004-04-18,296.379639
2004-04-19,296.241669
2004-04-20,301.796112
2004-04-21,298.470612
2004-04-22,289.353668
2004-04-23,292.061676
2004-04-24,289.796967
2004-04-25,294.847443
2004-04-26,290.187653
2004-04-27,286.128937
2004-04-28,288.473358
2004-04-29,291.665283
2004-04-30,292.320007
2004-05-01,291.334717
2004-05-02,289.124634
2004-05-03,287.913513
2004-05-04,290.844238
2004-05-05,293.358368
2004-05-06,293.721466
2004-05-07,293.762299
2004-05-08,290.312073
2004-05-09,297.680115
2004-05-10,296.235962
2004-05-11,294.701935
2004-05-12,295.347656
2004-05-13,300.297699
2004-05-14,301.081390
2004-05-15,299.787292
2004-05-16,294.420624
2004-05-17,288.846588
2004-05-18,285.323639
2004-05-19,287.618408
2004-05-20,292.064392
2004-05-21,296.550873
2004-05-22,299.390076
2004-05-23,294.380646
2004-05-24,288.754517
2004-05-25,294.404633
2004-05-26,300.382812
2004-05-27,302.285370
2004-05-28,302.756042
2004-05-29,302.510590
2004-05-30,302.343201
2004-05-31,303.752106
2004-06-01,301.727600
2004-06-02,293.040314
2004-06-03,293.946167
2004-06-04,297.221527
2004-06-05,295.896362
2004-06-06,298.057190
2004-06-07,299.428375
2004-06-08,300.067535
2004-06-09,295.631958
2004-06-10,297.190826
2004-06-11,296.139893
2004-06-12,295.300690
2004-06-13,294.305481
2004-06-14,294.502502
2004-06-15,295.940735
2004-06-16,296.047363
2004-06-17,294.971222
2004-06-18,296.557098
2004-06-19,295.713043
2004-06-20,296.238220
2004-06-21,297.769379
2004-06-22,295.549347
2004-06-23,292.548096
2004-06-24,294.801117
2004-06-25,296.432831
2004-06-26,301.126434
2004-06-27,301.758362
2004-06-28,304.377197
2004-06-29,305.576019
2004-06-30,301.353058
2004-07-01,303.693207
2004-07-02,301.222229
2004-07-03,297.115082
2004-07-04,295.132599
2004-07-05,299.106567
2004-07-06,294.946167
2004-07-07,294.714630
2004-07-08,297.744781
2004-07-09,297.683624
2004-07-10,297.236877
2004-07-11,299.245209
2004-07-12,302.976349
2004-07-13,299.634521
2004-07-14,297.714264
2004-07-15,299.160736
2004-07-16,301.214233
2004-07-17,303.645142
2004-07-18,305.670654
2004-07-19,304.012054
2004-07-20,303.100800
2004-07-21,302.929932
2004-07-22,300.877014
2004-07-23,295.301270
2004-07-24,299.535187
2004-07-25,296.796204
2004-07-26,298.864380
2004-07-27,300.752197
2004-07-28,299.169495
2004-07-29,295.819305
2004-07-30,296.048157
2004-07-31,292.822998
2004-08-01,294.371918
2004-08-02,296.358582
2004-08-03,301.195190
2004-08-04,299.864868
2004-08-05,299.535034
2004-08-06,297.527771
2004-08-07,295.079041
2004-08-08,297.872864
2004-08-09,300.817322
2004-08-10,300.503418
2004-08-11,299.683685
2004-08-12,295.544312
2004-08-13,296.463196
2004-08-14,299.520905
2004-08-15,301.612488
2004-08-16,303.746277
2004-08-17,302.587433
2004-08-18,301.968750
2004-08-19,302.383514
2004-08-20,301.114563
2004-08-21,298.336395
2004-08-22,294.188110
2004-08-23,294.017242
2004-08-24,293.613037
2004-08-25,292.841583
2004-08-26,294.829681
2004-08-27,300.228058
2004-08-28,300.399902
2004-08-29,299.569427
2004-08-30,297.786469
2004-08-31,297.590179
2004-09-01,300.218323
2004-09-02,299.183441
2004-09-03,293.351501
2004-09-04,297.651703
2004-09-05,297.369476
2004-09-06,300.294189
2004-09-07,295.029114
2004-09-08,293.258026
2004-09-09,295.478394
2004-09-10,295.237396
2004-09-11,295.964203
2004-09-12,299.329681
2004-09-13,297.168182
2004-09-14,294.601624
2004-09-15,294.830261
2004-09-16,295.694336
2004-09-17,291.918274
2004-09-18,295.819366
2004-09-19,294.559937
2004-09-20,290.413971
2004-09-21,294.489685
2004-09-22,296.783447
2004-09-23,300.180847
2004-09-24,300.105408
2004-09-25,301.495972
2004-09-26,300.659088
2004-09-27,301.066956
2004-09-28,299.879639
2004-09-29,299.769958
2004-09-30,297.594849
2004-10-01,298.841919
2004-10-02,300.828186
2004-10-03,300.323761
2004-10-04,300.149109
2004-10-05,298.093597
2004-10-06,291.235809
2004-10-07,294.752930
2004-10-08,284.479370
2004-10-09,283.562225
2004-10-10,289.616913
2004-10-11,289.559174
2004-10-12,287.582062
2004-10-13,284.095337
2004-10-14,292.388611
2004-10-15,296.057434
2004-10-16,288.702698
2004-10-17,290.726105
2004-10-18,292.232941
2004-10-19,293.111847
2004-10-20,295.839355
2004-10-21,297.968323
2004-10-22,295.977600
2004-10-23,295.808990
2004-10-24,285.984528
2004-10-25,290.097412
2004-10-26,294.801941
2004-10-27,293.871063
2004-10-28,282.319885
2004-10-29,281.256989
2004-10-30,286.708435
2004-10-31,292.480835
2004-11-01,278.959869
2004-11-02,276.160400
2004-11-03,280.040039
2004-11-04,276.340790
2004-11-05,275.155731
2004-11-06,277.904297
2004-11-07,280.006165
2004-11-08,287.111664
2004-11-09,288.173706
2004-11-10,292.245483
2004-11-11,283.134583
2004-11-12,284.080383
2004-11-13,286.490723
2004-11-14,286.933258
2004-11-15,282.938354
2004-11-16,283.201172
2004-11-17,281.896606
2004-11-18,278.456207
2004-11-19,275.666595
2004-11-20,277.252686
2004-11-21,279.006104
2004-11-22,279.013275
2004-11-23,282.088440
2004-11-24,279.769257
2004-11-25,273.996613
2004-11-26,273.617279
2004-11-27,271.702240
2004-11-28,271.092712
2004-11-29,272.970001
2004-11-30,274.486298
2004-12-01,276.440460
2004-12-02,275.569855
2004-12-03,275.016968
2004-12-04,275.648376
2004-12-05,276.219025
2004-12-06,276.609192
2004-12-07,277.724548
2004-12-08,275.139252
2004-12-09,275.222198
2004-12-10,270.672516
2004-12-11,278.412964
2004-12-12,271.488037
2004-12-13,264.131744
2004-12-14,261.250366
2004-12-15,271.824707
2004-12-16,275.846588
2004-12-17,277.642151
2004-12-18,278.127502
2004-12-19,277.544586
2004-12-20,274.828278
2004-12-21,277.963409
2004-12-22,275.237244
2004-12-23,274.017029
2004-12-24,272.383484
2004-12-25,270.462524
2004-12-26,266.535950
2004-12-27,271.799072
2004-12-28,274.281433
2004-12-29,271.761261
2004-12-30,273.252197
2004-12-31,272.517578
2005-01-01,276.703094
2005-01-02,274.883453
2005-01-03,272.972656
2005-01-04,274.820740
2005-01-05,275.809052
2005-01-06,277.062592
2005-01-07,273.788208
2005-01-08,285.202087
2005-01-09,266.158752
2005-01-10,271.043427
2005-01-11,269.988525
2005-01-12,260.153992
2005-01-13,270.181854
2005-01-14,275.491730
2005-01-15,276.371460
2005-01-16,276.946960
2005-01-17,279.067322
2005-01-18,281.953247
2005-01-19,274.386200
2005-01-20,269.953156
2005-01-21,272.381500
2005-01-22,274.635864
2005-01-23,276.475250
2005-01-24,277.262665
2005-01-25,277.513092
2005-01-26,271.558319
2005-01-27,268.411835
2005-01-28,271.165985
2005-01-29,269.101593
2005-01-30,278.262299
2005-01-31,275.753632
2005-02-01,266.471985
2005-02-02,268.761597
2005-02-03,269.884949
2005-02-04,269.056793
2005-02-05,274.706055
2005-02-06,264.900818
2005-02-07,267.504211
2005-02-08,278.645996
2005-02-09,278.063843
2005-02-10,257.101776
2005-02-11,260.445648
2005-02-12,260.341400
2005-02-13,265.392914
2005-02-14,268.973846
2005-02-15,270.448730
2005-02-16,270.508881
2005-02-17,273.945709
2005-02-18,273.629395
2005-02-19,271.416718
2005-02-20,268.594971
2005-02-21,272.921356
2005-02-22,277.648376
2005-02-23,278.178955
2005-02-24,276.623871
2005-02-25,274.219391
2005-02-26,267.803467
2005-02-27,271.153564
2005-02-28,276.706299
2005-03-01,276.086121
2005-03-02,278.354492
2005-03-03,274.414429
2005-03-04,275.005127
2005-03-05,272.555206
2005-03-06,272.665192
2005-03-07,273.877594
2005-03-08,276.484955
2005-03-09,277.408722
2005-03-10,277.672638
2005-03-11,278.311554
2005-03-12,277.842499
2005-03-13,279.032867
2005-03-14,277.913147
2005-03-15,277.367523
2005-03-16,276.041077
2005-03-17,277.356079
2005-03-18,278.813568
2005-03-19,279.690033
2005-03-20,281.913422
2005-03-21,281.145905
2005-03-22,281.389984
2005-03-23,282.461426
2005-03-24,282.210693
2005-03-25,278.823059
2005-03-26,278.373016
2005-03-27,278.171112
2005-03-28,277.959381
2005-03-29,276.548798
2005-03-30,275.359955
2005-03-31,277.490570
2005-04-01,284.267883
2005-04-02,284.874420
2005-04-03,277.398071
2005-04-04,276.809906
2005-04-05,278.531799
2005-04-06,279.346405
2005-04-07,279.720154
2005-04-08,277.179565
2005-04-09,277.540924
2005-04-10,279.041229
2005-04-11,276.281128
2005-04-12,281.751617
2005-04-13,283.439117
2005-04-14,284.776459
2005-04-15,283.812256
2005-04-16,284.216858
2005-04-17,288.395508
2005-04-18,288.718536
2005-04-19,286.868866
2005-04-20,285.865906
2005-04-21,284.593353
2005-04-22,285.396515
2005-04-23,284.463226
2005-04-24,284.285461
2005-04-25,288.691162
2005-04-26,287.130707
2005-04-27,286.420471
2005-04-28,286.880188
2005-04-29,290.369934
2005-04-30,289.782104
2005-05-01,285.419983
2005-05-02,287.067963
2005-05-03,288.393311
2005-05-04,287.407166
2005-05-05,287.448181
2005-05-06,290.486267
2005-05-07,284.669983
2005-05-08,288.949310
2005-05-09,291.405792
2005-05-10,286.270691
2005-05-11,293.125000
2005-05-12,293.539978
2005-05-13,294.402557
2005-05-14,290.669159
2005-05-15,292.005646
2005-05-16,288.657440
2005-05-17,291.815277
2005-05-18,294.081879
2005-05-19,292.358765
2005-05-20,286.479187
2005-05-21,287.163300
2005-05-22,285.198639
2005-05-23,287.626770
2005-05-24,289.567810
2005-05-25,291.600830
2005-05-26,295.472504
2005-05-27,295.816833
2005-05-28,299.011169
2005-05-29,297.514099
2005-05-30,295.996124
2005-05-31,291.931335
2005-06-01,289.955139
2005-06-02,289.354156
2005-06-03,291.072998
2005-06-04,295.107483
2005-06-05,295.669769
2005-06-06,295.626923
2005-06-07,292.100800
2005-06-08,297.238800
2005-06-09,296.891846
2005-06-10,296.145142
2005-06-11,294.563232
2005-06-12,293.276337
2005-06-13,295.556976
2005-06-14,295.434692
2005-06-15,293.093475
2005-06-16,297.405975
2005-06-17,296.727020
2005-06-18,296.149963
2005-06-19,299.999176
2005-06-20,299.952484
2005-06-21,299.871796
2005-06-22,301.869995
2005-06-23,302.303711
2005-06-24,298.133911
2005-06-25,297.604675
2005-06-26,297.750793
2005-06-27,301.292969
2005-06-28,298.591095
2005-06-29,299.009613
2005-06-30,303.482147
2005-07-01,302.678345
2005-07-02,297.701538
2005-07-03,295.562408
2005-07-04,298.139465
2005-07-05,299.643982
2005-07-06,301.146912
2005-07-07,300.463379
2005-07-08,297.918396
2005-07-09,302.411774
2005-07-10,301.054840
2005-07-11,296.318726
2005-07-12,298.280029
2005-07-13,302.704041
2005-07-14,303.267609
2005-07-15,304.790863
2005-07-16,304.044434
2005-07-17,296.764984
2005-07-18,300.004181
2005-07-19,301.401154
2005-07-20,301.250244
2005-07-21,300.584045
2005-07-22,297.418091
2005-07-23,296.536255
2005-07-24,299.859497
2005-07-25,298.621826
2005-07-26,300.143311
2005-07-27,301.756012
2005-07-28,302.290527
2005-07-29,302.394989
2005-07-30,304.269379
2005-07-31,304.977386
2005-08-01,302.614990
2005-08-02,297.333588
2005-08-03,298.137177
2005-08-04,299.373474
2005-08-05,301.834991
2005-08-06,301.427368
2005-08-07,302.282196
2005-08-08,300.498230
2005-08-09,294.333832
2005-08-10,295.408905
2005-08-11,297.720642
2005-08-12,297.298248
2005-08-13,297.243622
2005-08-14,296.289612
2005-08-15,297.291351
2005-08-16,301.310760
2005-08-17,302.405365
2005-08-18,302.946960
2005-08-19,304.581635
2005-08-20,300.504608
2005-08-21,293.966370
2005-08-22,296.223694
2005-08-23,298.279663
2005-08-24,298.121704
2005-08-25,294.249207
2005-08-26,295.416412
2005-08-27,297.417725
2005-08-28,298.587555
2005-08-29,295.647827
2005-08-30,290.834991
2005-08-31,291.953613
2005-09-01,293.600769
2005-09-02,296.075562
2005-09-03,297.661530
2005-09-04,295.405579
2005-09-05,293.269226
2005-09-06,295.159485
2005-09-07,296.889038
2005-09-08,299.504089
2005-09-09,300.856201
2005-09-10,299.431152
2005-09-11,298.574341
2005-09-12,294.168335
2005-09-13,289.108032
2005-09-14,294.124207
2005-09-15,297.148956
2005-09-16,287.542267
2005-09-17,287.840637
2005-09-18,287.468628
2005-09-19,287.372467
2005-09-20,282.687714
2005-09-21,286.188629
2005-09-22,286.547821
2005-09-23,288.041443
2005-09-24,289.773926
2005-09-25,292.043976
2005-09-26,292.588989
2005-09-27,293.754974
2005-09-28,292.307190
2005-09-29,295.110107
2005-09-30,295.915771
2005-10-01,297.777924
2005-10-02,289.898132
2005-10-03,286.929993
2005-10-04,287.718536
2005-10-05,288.770538
2005-10-06,283.192596
2005-10-07,287.077026
2005-10-08,288.800018
2005-10-09,289.965363
2005-10-10,288.024292
2005-10-11,287.524780
2005-10-12,287.934235
2005-10-13,293.249908
