agency_cd,site_no,datetime,154887_00060_00003,154887_00060_00003_cd,154888_00665_00003,154888_00665_00003_cd,154892_00671_00003,154892_00671_00003_cd,154894_00625_00003,154894_00625_00003_cd,154896_00608_00003,154896_00608_00003_cd,154898_00631_00003,154898_00631_00003_cd,154900_00010_00001,154900_00010_00001_cd,154901_00010_00002,154901_00010_00002_cd,154902_00010_00003,154902_00010_00003_cd,154903_00045_00006,154903_00045_00006_cd
USGS,5427718,3/21/2015,15.7,A,0.045,A,0.009,A,0.41,A,0.007,A,7.56,A,11.8,P,7.3,P,9,P,0,A
USGS,5427718,3/22/2015,15,A,0.045,A,0.009,A,0.41,A,0.007,A,7.59,A,7.7,P,5.5,P,6.7,P,0,A
USGS,5427718,3/23/2015,15.3,A,0.045,A,0.009,A,0.41,A,0.007,A,7.62,A,7,P,3.9,P,5.3,P,0,A:e
USGS,5427718,3/24/2015,15,A,0.045,A,0.009,A,0.41,A,0.007,A,7.65,A,8.1,P,2.7,P,5.4,P,0.01,A
USGS,5427718,3/25/2015,19.2,A,0.045,A,0.009,A,0.41,A,0.007,A,7.68,A,7.7,P,4.6,P,5.9,P,0.17,A
USGS,5427718,3/26/2015,18.3,A,0.045,A,0.009,A,0.41,A,0.007,A,7.71,A,6,P,3.8,P,5.3,P,0,A
USGS,5427718,3/27/2015,16.2,A,0.045,A,0.009,A,0.41,A,0.007,A,7.74,A,7.7,P,2,P,4.5,P,0,A
USGS,5427718,3/28/2015,15,A,0.045,A,0.009,A,0.41,A,0.007,A,7.78,A,8.7,P,2.3,P,5.2,P,0,A
USGS,5427718,3/29/2015,15.4,A,0.045,A,0.009,A,0.4,A,0.007,A,7.81,A,5,P,3.9,P,4.4,P,0.08,A
USGS,5427718,3/30/2015,15.1,A,0.045,A,0.009,A,0.4,A,0.007,A,7.84,A,8.6,P,3.1,P,6.2,P,0,A
USGS,5427718,3/31/2015,15.3,A,0.045,A,0.009,A,0.4,A,0.007,A,7.87,A,13,P,6.5,P,9.4,P,0,A
USGS,5427718,4/1/2015,15.7,A,0.045,A,0.009,A,0.4,A,0.007,A,7.9,A,14.7,P,7.1,P,10.7,P,0,A
USGS,5427718,4/2/2015,17.5,A,0.045,A,0.009,A,0.4,A,0.007,A,7.93,A,14.7,P,10.4,P,12,P,0.04,A
USGS,5427718,4/3/2015,16.3,A,0.045,A,0.009,A,0.4,A,0.007,A,7.96,A,12,P,7.2,P,10,P,0,A
USGS,5427718,4/4/2015,15.9,A,0.045,A,0.009,A,0.4,A,0.007,A,8,A,12.5,P,5.8,P,8.9,P,0,A
USGS,5427718,4/5/2015,15.5,A,0.045,A,0.009,A,0.4,A,0.007,A,8.03,A,14,P,8.1,P,10.7,P,0,A
USGS,5427718,4/6/2015,15.1,A,0.045,A,0.009,A,0.4,A,0.007,A,8.06,A,14.3,P,7.6,P,10.6,P,0.13,A
USGS,5427718,4/7/2015,16.5,A,0.0703,A,0.00963,A,0.56,A,0.0103,A,7.94,A,9.8,P,7.4,P,9,P,0.68,A
USGS,5427718,4/8/2015,43.6,A,0.415,A,0.0593,A,2.5,A,0.0371,A,4.95,A,7.5,P,6.4,P,7.1,P,0.32,A
USGS,5427718,4/9/2015,160,A,1.18,A,0.171,A,5.1,A,0.218,A,3.62,A,8,P,5.8,P,6.8,P,1.96,A
USGS,5427718,4/10/2015,163,A,0.923,A,0.259,A,3.6,A,0.242,A,5.29,A,8,P,5.9,P,7.1,P,0.09,A
USGS,5427718,4/11/2015,66.2,A,0.352,A,0.111,A,1.6,A,0.118,A,7.64,A,11.5,P,5.8,P,8.7,P,0,A
USGS,5427718,4/12/2015,42.7,A,0.224,A,0.0676,A,1.2,A,0.0648,A,8.42,A,13.4,P,8.5,P,11.1,P,0,A
USGS,5427718,4/13/2015,35.5,A,0.188,A,0.0579,A,0.97,A,0.0599,A,8.17,A,15.1,P,11.3,P,12.8,P,0.12,A
USGS,5427718,4/14/2015,30.7,A,0.161,A,0.0508,A,0.87,A,0.059,A,7.82,A,14.3,P,9.2,P,11.7,P,0,A
USGS,5427718,4/15/2015,27.5,A,0.133,A,0.0437,A,0.83,A,0.058,A,7.48,A,15.1,P,10,P,12.2,P,0,A
USGS,5427718,4/16/2015,25.5,A,0.105,A,0.0366,A,0.79,A,0.057,A,7.13,A,16.1,P,10,P,12.9,P,0,A
USGS,5427718,4/17/2015,24.1,A,0.0788,A,0.0299,A,0.75,A,0.0561,A,6.79,A,17.3,P,11.7,P,14.3,P,0,A
USGS,5427718,4/18/2015,22.7,A,0.0667,A,0.0265,A,0.73,A,0.0556,A,6.48,A,17.8,P,12.6,P,14.7,P,0,A
USGS,5427718,4/19/2015,21.6,A,0.0656,A,0.0243,A,0.72,A,0.0556,A,6.18,A,17.3,P,12,P,14.3,P,0.27,A
USGS,5427718,4/20/2015,31.7,A,0.153,A,0.0412,A,1.5,A,0.0864,A,5.56,A,13.6,P,9,P,11.6,P,0.36,A
USGS,5427718,4/21/2015,28,A,0.132,A,0.0495,A,0.84,A,0.0823,A,6.03,A,9,P,6.8,P,7.9,P,0.01,A
USGS,5427718,4/22/2015,24.4,A,0.093,A,0.0318,A,0.69,A,0.069,A,6.22,A,8.1,P,5.9,P,7,P,0,A
USGS,5427718,4/23/2015,22.1,A,0.0581,A,0.0159,A,0.6,A,0.0572,A,6.33,A,12.7,P,5.4,P,8.8,P,0,A
USGS,5427718,4/24/2015,22,A,0.0533,A,0.0145,A,0.58,A,0.0566,A,6.35,A,10,P,7.4,P,8.7,P,0.22,A
USGS,5427718,4/25/2015,22.9,A,0.0547,A,0.016,A,0.58,A,0.0584,A,6.36,A,10,P,7.9,P,8.8,P,0,A
USGS,5427718,4/26/2015,20.9,A,0.0561,A,0.0175,A,0.58,A,0.0601,A,6.36,A,14.4,P,6.6,P,10.3,P,0,A
USGS,5427718,4/27/2015,19.7,A,0.0575,A,0.0191,A,0.58,A,0.0618,A,6.37,A,16.4,P,9,P,12.4,P,0,A
USGS,5427718,4/28/2015,19.2,A,0.0589,A,0.0206,A,0.58,A,0.0636,A,6.37,A,16.9,P,10,P,13.3,P,0,A
USGS,5427718,4/29/2015,19,A,0.0602,A,0.0222,A,0.58,A,0.0653,A,6.37,A,16.1,P,11,P,13.3,P,0,A
USGS,5427718,4/30/2015,18.3,A,0.0616,A,0.0237,A,0.57,A,0.067,A,6.38,A,16.9,P,10.2,P,13.3,P,0,A
USGS,5427718,5/1/2015,17.7,A,0.063,A,0.0253,A,0.57,A,0.0688,A,6.38,A,17.4,P,10.4,P,13.9,P,0,A
USGS,5427718,5/2/2015,17.1,A,0.0644,A,0.0268,A,0.57,A,0.0705,A,6.38,A,19.5,P,13,P,16,P,0,A
USGS,5427718,5/3/2015,16.8,A,0.0658,A,0.0283,A,0.57,A,0.0722,A,6.39,A,20.2,P,13.9,P,16.8,P,0,A
USGS,5427718,5/4/2015,21.6,A,0.0672,A,0.0299,A,0.57,A,0.074,A,6.39,A,20.5,P,15.4,P,17.5,P,0.47,A
USGS,5427718,5/5/2015,22.1,A,0.0686,A,0.0314,A,0.57,A,0.0757,A,6.4,A,16.2,P,13,P,14.5,P,0.48,A
USGS,5427718,5/6/2015,23,A,0.07,A,0.033,A,0.57,A,0.0774,A,6.4,A,17.6,P,12.5,P,14.7,P,0.14,A
USGS,5427718,5/7/2015,20.9,A,0.0714,A,0.0345,A,0.57,A,0.0792,A,6.4,A,20.9,P,14.4,P,17.6,P,0,A
USGS,5427718,5/8/2015,19.3,A,0.0728,A,0.0361,A,0.57,A,0.0809,A,6.41,A,20.2,P,16.6,P,18.2,P,0,A
USGS,5427718,5/9/2015,17.9,A,0.0741,A,0.0376,A,0.57,A,0.0826,A,6.41,A,19.5,P,15.9,P,17.5,P,0,A
USGS,5427718,5/10/2015,17.3,A,0.0755,A,0.0391,A,0.57,A,0.0844,A,6.42,A,16,P,13.6,P,14.7,P,0.01,A
USGS,5427718,5/11/2015,18.4,A,0.0769,A,0.0407,A,0.57,A,0.0861,A,6.42,A,17.3,P,13.2,P,14.5,P,0.11,A
USGS,5427718,5/12/2015,17.8,A,0.0783,A,0.0422,A,0.57,A,0.0878,A,6.42,A,13.2,P,10.5,P,12.3,P,0,A
USGS,5427718,5/13/2015,16.1,A,0.0797,A,0.0438,A,0.56,A,0.0896,A,6.43,A,16.4,P,9.1,P,12.6,P,0,A
USGS,5427718,5/14/2015,15.8,A,0.0811,A,0.0453,A,0.56,A,0.0913,A,6.43,A,14.8,P,10.8,P,12.9,P,0.03,A
USGS,5427718,5/15/2015,17.7,A,0.0825,A,0.0469,A,0.56,A,0.093,A,6.43,A,17.9,P,12.7,P,15.1,P,0.12,A
USGS,5427718,5/16/2015,16.7,A,0.0839,A,0.0484,A,0.56,A,0.0948,A,6.44,A,20.8,P,14.8,P,17.7,P,0,A
USGS,5427718,5/17/2015,20.1,A,0.0852,A,0.0499,A,0.56,A,0.0965,A,6.44,A,20.6,P,17.3,P,18.7,P,0.64,A
USGS,5427718,5/18/2015,18.5,A,0.0866,A,0.0515,A,0.56,A,0.0982,A,6.45,A,20.3,P,14.4,P,17.7,P,0,A
USGS,5427718,5/19/2015,16,A,0.0882,A,0.0531,A,0.56,A,0.0995,A,6.45,A,16.7,P,12.5,P,14.2,P,0,A
USGS,5427718,5/20/2015,15.2,A,0.0908,A,0.0551,A,0.56,A,0.0976,A,6.46,A,13,P,11.2,P,12.1,P,0,A
USGS,5427718,5/21/2015,14.3,A,0.0935,A,0.0572,A,0.56,A,0.0953,A,6.46,A,17.8,P,10.1,P,13.9,P,0,A
USGS,5427718,5/22/2015,13.9,A,0.0963,A,0.0592,A,0.56,A,0.0929,A,6.47,A,19.2,P,11.9,P,15.5,P,0,A
USGS,5427718,5/23/2015,13.2,A,0.099,A,0.0613,A,0.56,A,0.0906,A,6.47,A,20.3,P,12.7,P,16.6,P,0,A
USGS,5427718,5/24/2015,17.9,A,0.122,A,0.0654,A,0.55,A,0.0991,A,6.48,A,16.4,P,14.5,P,15.1,P,0.99,A
USGS,5427718,5/25/2015,26.4,A,0.161,A,0.0735,A,0.55,A,0.12,A,6.48,A,19.8,P,14.6,P,17.1,P,0.06,A
USGS,5427718,5/26/2015,23.8,A,0.143,A,0.0721,A,0.55,A,0.138,A,6.49,A,19.6,P,16.8,P,17.8,P,0.3,A
USGS,5427718,5/27/2015,23.7,A,0.155,A,0.0843,A,0.55,A,0.0997,A,6.49,A,20.2,P,16.4,P,17.9,P,0.03,A
USGS,5427718,5/28/2015,19.7,A,0.13,A,0.088,A,0.55,A,0.06,A,6.5,A,22.1,P,15.8,P,18.9,P,0,A
USGS,5427718,5/29/2015,36,A,0.205,A,0.101,A,1.1,A,0.116,A,5.47,A,20.9,P,17.2,P,18.9,P,0.74,A
USGS,5427718,5/30/2015,47.5,A,0.277,A,0.111,A,1.6,A,0.151,A,4.72,A,19.4,P,14.2,P,17,P,0.17,A
USGS,5427718,5/31/2015,33.6,A,0.214,A,0.103,A,1.2,A,0.103,A,5.53,A,17,P,12.5,P,14.5,P,0,A
USGS,5427718,6/1/2015,23.7,A,0.132,A,0.0757,A,0.86,A,0.0664,A,6.31,A,18.1,P,12.8,P,15.1,P,0,A
USGS,5427718,6/2/2015,19.9,A,0.119,A,0.0709,A,0.75,A,0.0618,A,6.39,A,19.2,P,12.4,P,15.8,P,0,A
USGS,5427718,6/3/2015,18.2,A,0.111,A,0.0682,A,0.68,A,0.0599,A,6.38,A,20,P,14.3,P,17.3,P,0,A
USGS,5427718,6/4/2015,16.7,A,0.103,A,0.0654,A,0.65,A,0.058,A,6.38,A,22.1,P,16.5,P,19.3,P,0,A
USGS,5427718,6/5/2015,16,A,0.101,A,0.0627,A,0.63,A,0.0562,A,6.38,A,19.2,P,16.3,P,18,P,0,A
USGS,5427718,6/6/2015,15.2,A,0.0988,A,0.06,A,0.61,A,0.0543,A,6.37,A,20.3,P,14.4,P,17.4,P,0,A
USGS,5427718,6/7/2015,15.8,A,0.0968,A,0.0573,A,0.59,A,0.0524,A,6.37,A,21.2,P,16.3,P,18.6,P,0.1,A
USGS,5427718,6/8/2015,15.3,A,0.0948,A,0.0546,A,0.57,A,0.0505,A,6.37,A,22.3,P,17,P,19.4,P,0.04,A
USGS,5427718,6/9/2015,14.7,A,0.0928,A,0.0518,A,0.55,A,0.0486,A,6.37,A,22.8,P,16.4,P,19.6,P,0,A
USGS,5427718,6/10/2015,14.3,A,0.0914,A,0.0493,A,0.53,A,0.0467,A,6.36,A,24,P,18.6,P,21.1,P,0,A
USGS,5427718,6/11/2015,19.1,A,0.193,A,0.0746,A,0.8,A,0.0466,A,5.59,A,20,P,16.9,P,17.9,P,1.05,A
USGS,5427718,6/12/2015,59.5,A,0.314,A,0.108,A,1.3,A,0.058,A,3.75,A,17,P,16.3,P,16.6,P,0.65,A
USGS,5427718,6/13/2015,33.6,A,0.208,A,0.0998,A,1,A,0.0551,A,4.99,A,17.2,P,16.1,P,16.5,P,0.01,A
USGS,5427718,6/14/2015,25.5,A,0.157,A,0.0838,A,0.85,A,0.0451,A,5.85,A,20.8,P,16.1,P,18.3,P,0.03,A
USGS,5427718,6/15/2015,22.9,A,0.149,A,0.0717,A,0.76,A,0.0354,A,6.18,A,20.2,P,17.5,P,18.7,P,0.05,A
USGS,5427718,6/16/2015,21.5,A,0.149,A,0.0713,A,0.72,A,0.0348,A,6.21,A,21.9,P,16.8,P,19.2,P,0,A
USGS,5427718,6/17/2015,20.3,A,0.149,A,0.0716,A,0.68,A,0.0346,A,6.23,A,21.4,P,16.4,P,19,P,0,A
USGS,5427718,6/18/2015,20,A,0.149,A,0.0719,A,0.65,A,0.0344,A,6.25,A,22.6,P,18,P,20.1,P,0.04,A
USGS,5427718,6/19/2015,19.5,A,0.149,A,0.0722,A,0.61,A,0.0342,A,6.27,A,21.8,P,16.7,P,19.2,P,0,A
USGS,5427718,6/20/2015,20.4,A,0.149,A,0.0724,A,0.58,A,0.034,A,6.29,A,18.7,P,16.2,P,17.5,P,0.3,A
USGS,5427718,6/21/2015,20.8,A,0.149,A,0.0727,A,0.55,A,0.0339,A,6.3,A,22.7,P,16.4,P,19.5,P,0,A
USGS,5427718,6/22/2015,24.8,A,0.186,A,0.0778,A,0.55,A,0.0337,A,6.32,A,21.4,P,18,P,19.6,P,0.44,A
USGS,5427718,6/23/2015,25.2,A,0.171,A,0.0862,A,0.54,A,0.0335,A,6.34,A,22.7,P,18.1,P,20.3,P,0,A
USGS,5427718,6/24/2015,22.6,A,0.157,A,0.0772,A,0.54,A,0.0333,A,6.36,A,22.6,P,17.3,P,19.9,P,0,A
USGS,5427718,6/25/2015,22.4,A,0.156,A,0.0766,A,0.54,A,0.0332,A,6.38,A,20.8,P,18.3,P,19.3,P,0.02,A
USGS,5427718,6/26/2015,22.9,A,0.154,A,0.0762,A,0.54,A,0.033,A,6.4,A,19.5,P,17.4,P,18.5,P,0,A
USGS,5427718,6/27/2015,22.7,A,0.153,A,0.0759,A,0.54,A,0.0328,A,6.41,A,21.8,P,16.5,P,19.1,P,0,A
USGS,5427718,6/28/2015,22.8,A,0.153,A,0.0756,A,0.53,A,0.0326,A,6.43,A,18.6,P,16.3,P,17.5,P,0.26,A
USGS,5427718,6/29/2015,23.7,A,0.152,A,0.0753,A,0.53,A,0.0324,A,6.45,A,21,P,16.7,P,18.7,P,0.01,A
USGS,5427718,6/30/2015,23.1,A,0.152,A,0.075,A,0.53,A,0.0323,A,6.47,A,21.2,P,16.6,P,18.6,P,0,A
USGS,5427718,7/1/2015,22.6,A,0.151,A,0.0746,A,0.53,A,0.0321,A,6.49,A,19.6,P,16.5,P,18,P,0,A
USGS,5427718,7/2/2015,22.3,A,0.151,A,0.0743,A,0.52,A,0.0319,A,6.51,A,19.9,P,14.9,P,17.3,P,0,A
USGS,5427718,7/3/2015,22,A,0.15,A,0.074,A,0.52,A,0.0317,A,6.52,A,20.1,P,15,P,17.6,P,0,A
USGS,5427718,7/4/2015,21.7,A,0.15,A,0.0737,A,0.52,A,0.0315,A,6.54,A,21.1,P,15.8,P,18.6,P,0,A
USGS,5427718,7/5/2015,21.3,A,0.149,A,0.0733,A,0.52,A,0.0314,A,6.56,A,22.6,P,17,P,19.8,P,0,A
USGS,5427718,7/6/2015,23.8,A,0.172,A,0.0783,A,0.52,A,0.0312,A,6.58,A,20.8,P,18.6,P,19.7,P,0.85,A
USGS,5427718,7/7/2015,26.8,A,0.196,A,0.101,A,0.51,A,0.031,A,6.6,A,20.2,P,17.7,P,19,P,0,A
USGS,5427718,7/8/2015,22.8,A,0.163,A,0.0974,A,0.51,A,0.0308,A,6.62,A,19.6,P,15.9,P,17.8,P,0,A
USGS,5427718,7/9/2015,21.6,A,0.15,A,0.0865,A,0.51,A,0.0306,A,6.63,A,20.9,P,15.7,P,18.3,P,0,A
USGS,5427718,7/10/2015,20.6,A,0.147,A,0.0818,A,0.51,A,0.0305,A,6.65,A,21.8,P,16.6,P,19.2,P,0,A
USGS,5427718,7/11/2015,19.4,A,0.144,A,0.0772,A,0.5,A,0.0303,A,6.67,A,20.8,P,17.5,P,19.2,P,0,A
USGS,5427718,7/12/2015,18.8,A,0.142,A,0.0726,A,0.5,A,0.0301,A,6.69,A,23,P,17.6,P,20.2,P,0,A
USGS,5427718,7/13/2015,46.5,A,0.246,A,0.105,A,1.4,A,0.0491,A,4.71,A,23.4,P,19.6,P,21.5,P,1.12,A
USGS,5427718,7/14/2015,37.9,A,0.197,A,0.0905,A,1.3,A,0.0556,A,3.2,A,22.3,P,20,P,21.1,P,0,A
USGS,5427718,7/15/2015,25,A,0.172,A,0.0868,A,1.2,A,0.0408,A,4.4,A,22,P,17.9,P,19.9,P,0,A
USGS,5427718,7/16/2015,21.7,A,0.233,A,0.0912,A,1.2,A,0.0416,A,5.15,A,19.2,P,17.7,P,18.6,P,0.6,A
USGS,5427718,7/17/2015,32.2,A,0.269,A,0.096,A,1.4,A,0.0579,A,5.5,A,23.7,P,18.2,P,20.9,P,0,A
USGS,5427718,7/18/2015,71.9,A,0.358,A,0.158,A,1.5,A,0.0727,A,3.44,A,23.2,P,20.1,P,21.7,P,0.87,A
USGS,5427718,7/19/2015,35.2,A,0.234,A,0.106,A,1.2,A,0.0434,A,5.14,A,23.3,P,20.4,P,21.7,P,0,A
USGS,5427718,7/20/2015,22.7,A,0.15,A,0.0756,A,0.79,A,0.0262,A,6.1,A,22.2,P,19,P,20.4,P,0,A
USGS,5427718,7/21/2015,18,A,0.126,A,0.072,A,0.59,A,0.0231,A,6.18,A,22.3,P,18.1,P,20.1,P,0,A
USGS,5427718,7/22/2015,15.3,A,0.113,A,0.0685,A,0.5,A,0.0201,A,6.26,A,21.8,P,17.7,P,19.7,P,0,A
USGS,5427718,7/23/2015,14.6,A,0.107,A,0.0649,A,0.48,A,0.017,A,6.34,A,23.1,P,17.6,P,20.2,P,0,A
USGS,5427718,7/24/2015,14.1,A,0.101,A,0.0614,A,0.45,A,0.0139,A,6.42,A,22,P,18.1,P,20,P,0,A
USGS,5427718,7/25/2015,13.9,A,0.0958,A,0.0578,A,0.43,A,0.0108,A,6.51,A,24.4,P,19.1,P,21.5,P,0,A
USGS,5427718,7/26/2015,13.3,A,0.0901,A,0.0542,A,0.4,A,0.00778,A,6.59,A,21.4,P,19.1,P,20.2,P,0,A
USGS,5427718,7/27/2015,13,A,0.0855,A,0.0513,A,0.38,A,0.00547,A,6.66,A,23.1,P,17.9,P,20.5,P,0,A
USGS,5427718,7/28/2015,12.8,A,0.0854,A,0.0509,A,0.38,A,0.00635,A,6.7,A,22.9,P,18.7,P,20.9,P,0,A
USGS,5427718,7/29/2015,13.1,A,0.0858,A,0.0508,A,0.38,A,0.0076,A,6.73,A,24.1,P,20,P,21.6,P,0.11,A
USGS,5427718,7/30/2015,12.4,A,0.0861,A,0.0507,A,0.38,A,0.00884,A,6.77,A,23.6,P,18.3,P,20.8,P,0,A
USGS,5427718,7/31/2015,11.7,A,0.0865,A,0.0506,A,0.37,A,0.0101,A,6.8,A,23.3,P,18.4,P,20.6,P,0,A
USGS,5427718,8/1/2015,9.96,A,0.0868,A,0.0505,A,0.37,A,0.0113,A,6.84,A,23,P,17.5,P,20.2,P,0,A
USGS,5427718,8/2/2015,10.7,A,0.0872,A,0.0504,A,0.37,A,0.0126,A,6.87,A,25,P,19.2,P,21.9,P,0,A
USGS,5427718,8/3/2015,10.9,A,0.0876,A,0.0504,A,0.37,A,0.0138,A,6.91,A,23.2,P,19.2,P,21.1,P,0,A
USGS,5427718,8/4/2015,10.4,A,0.0879,A,0.0503,A,0.37,A,0.015,A,6.94,A,22.1,P,17.4,P,19.7,P,0,A
USGS,5427718,8/5/2015,9.56,A,0.0883,A,0.0502,A,0.37,A,0.0163,A,6.98,A,22.3,P,17,P,19.6,P,0,A
USGS,5427718,8/6/2015,9.84,A,0.0886,A,0.0501,A,0.37,A,0.0175,A,7.01,A,22.1,P,17.6,P,19.9,P,0,A
USGS,5427718,8/7/2015,14.5,A,0.11,A,0.0604,A,0.37,A,0.0188,A,7.05,A,21,P,18.6,P,19.7,P,0.5,A
USGS,5427718,8/8/2015,12.8,A,0.106,A,0.0769,A,0.36,A,0.02,A,7.08,A,19.2,P,17.9,P,18.6,P,0,A
USGS,5427718,8/9/2015,11.7,A,0.0955,A,0.0677,A,0.36,A,0.0213,A,7.12,A,21.5,P,17.2,P,19,P,0.01,A
USGS,5427718,8/10/2015,10.8,A,0.0927,A,0.0655,A,0.36,A,0.0225,A,7.15,A,23.1,P,18.3,P,20.4,P,0.01,A
USGS,5427718,8/11/2015,9.82,A,0.0898,A,0.0632,A,0.36,A,0.0238,A,7.19,A,23.1,P,17.9,P,20.3,P,0,A
USGS,5427718,8/12/2015,8.96,A,0.0874,A,0.0612,A,0.36,A,0.025,A,7.22,A,22.9,P,17.5,P,20.1,P,0.01,A
USGS,5427718,8/13/2015,8.66,A,0.087,A,0.0608,A,0.36,A,0.026,A,7.24,A,22.4,P,17.9,P,20.2,P,0,A
USGS,5427718,8/14/2015,7.61,A,0.087,A,0.0606,A,0.36,A,0.027,A,7.25,A,24.6,P,18.9,P,21.5,P,0,A
USGS,5427718,8/15/2015,6.77,A,0.087,A,0.0604,A,0.36,A,0.028,A,7.27,A,25,P,19.6,P,22.3,P,0,A
USGS,5427718,8/16/2015,6.63,A,0.087,A,0.0602,A,0.36,A,0.029,A,7.28,A,25,P,20,P,22.4,P,0,A
USGS,5427718,8/17/2015,19.4,A,0.166,A,0.0836,A,0.73,A,0.0423,A,6.52,A,22.8,P,20.1,P,21.5,P,1.18,A
USGS,5427718,8/18/2015,22.8,A,0.21,A,0.11,A,0.78,A,0.043,A,6.26,A,22,P,20.2,P,20.9,P,1.22,A
USGS,5427718,8/19/2015,45.5,A,0.342,A,0.208,A,1.3,A,0.0722,A,3.01,A,21.1,P,17.8,P,19.6,P,0,A
USGS,5427718,8/20/2015,14.9,A,0.249,A,0.218,A,0.96,A,0.0911,A,4.53,A,18.9,P,16.5,P,17.7,P,0.01,A
USGS,5427718,8/21/2015,10,A,0.18,A,0.136,A,0.75,A,0.0926,A,5.3,A,20.9,P,15.3,P,18,P,0,A
USGS,5427718,8/22/2015,8.62,A,0.137,A,0.0985,A,0.59,A,0.0889,A,5.85,A,22,P,16.9,P,19.3,P,0,A
USGS,5427718,8/23/2015,8.05,A,0.108,A,0.0819,A,0.55,A,0.0743,A,5.96,A,19.9,P,17,P,18.7,P,0.04,A
USGS,5427718,8/24/2015,7.72,A,0.0944,A,0.0724,A,0.52,A,0.0594,A,6.07,A,17.6,P,15.3,P,16.4,P,0,A
USGS,5427718,8/25/2015,7.36,A,0.0934,A,0.0695,A,0.49,A,0.0522,A,6.17,A,17.6,P,14.8,P,16,P,0,A
USGS,5427718,8/26/2015,7.2,A,0.0923,A,0.0665,A,0.47,A,0.0484,A,6.27,A,18.1,P,15.1,P,16.2,P,0,A
USGS,5427718,8/27/2015,7.02,A,0.0913,A,0.0636,A,0.44,A,0.0446,A,6.38,A,19.4,P,14.2,P,16.8,P,0,A
USGS,5427718,8/28/2015,7.86,A,0.105,A,0.0656,A,0.48,A,0.0432,A,6.39,A,16.8,P,15.3,P,16.2,P,0.89,A
USGS,5427718,8/29/2015,37.3,A,0.214,A,0.109,A,1.2,A,0.0611,A,5.85,A,17.3,P,16.1,P,16.8,P,0.73,A
USGS,5427718,8/30/2015,17.6,A,0.112,A,0.0853,A,0.79,A,0.0488,A,6.51,A,19.3,P,16.4,P,17.7,P,0,A
USGS,5427718,8/31/2015,11.3,A,0.0935,A,0.0749,A,0.54,A,0.046,A,6.54,A,20.6,P,16.4,P,18.4,P,0,A
USGS,5427718,9/1/2015,9.56,A,0.0757,A,0.0647,A,0.45,A,0.0432,A,6.57,A,22.6,P,17.3,P,19.9,P,0,A
USGS,5427718,9/2/2015,8.64,A,0.0698,A,0.0605,A,0.44,A,0.0405,A,6.6,A,22.6,P,18.5,P,20.5,P,0,A
USGS,5427718,9/3/2015,8,A,0.0695,A,0.0597,A,0.43,A,0.0378,A,6.63,A,23.3,P,18.7,P,20.9,P,0,A
USGS,5427718,9/4/2015,7.81,A,0.0692,A,0.0589,A,0.43,A,0.035,A,6.66,A,23.1,P,19.2,P,21,P,0,A
USGS,5427718,9/5/2015,7.93,A,0.0689,A,0.0582,A,0.42,A,0.0323,A,6.69,A,22.6,P,18.8,P,20.7,P,0,A
USGS,5427718,9/6/2015,8.09,A,0.0686,A,0.0574,A,0.41,A,0.0295,A,6.72,A,24.1,P,19.2,P,21.6,P,0,A
USGS,5427718,9/7/2015,9.98,A,0.0683,A,0.0566,A,0.4,A,0.0268,A,6.75,A,22.8,P,20.3,P,21.4,P,0.13,A
USGS,5427718,9/8/2015,15.1,A,0.0996,A,0.0684,A,0.4,A,0.024,A,6.78,A,21.5,P,19.6,P,20.5,P,0.34,A
USGS,5427718,9/9/2015,11.9,A,0.0846,A,0.0706,A,0.39,A,0.0213,A,6.81,A,21.1,P,17.8,P,19.3,P,0,A
USGS,5427718,9/10/2015,12.1,A,0.081,A,0.0688,A,0.38,A,0.0186,A,6.84,A,20.5,P,17.2,P,18.5,P,0.29,A
USGS,5427718,9/11/2015,10.2,A,0.0776,A,0.0632,A,0.38,A,0.0158,A,6.86,A,18.3,P,15.5,P,17,P,0,A
USGS,5427718,9/12/2015,9.57,A,0.0741,A,0.0597,A,0.37,A,0.0131,A,6.89,A,17,P,13.9,P,15.4,P,0,A
USGS,5427718,9/13/2015,9.32,A,0.0707,A,0.0571,A,0.36,A,0.0103,A,6.92,A,17.5,P,12.6,P,15,P,0,A
USGS,5427718,9/14/2015,8.94,A,0.0672,A,0.0544,A,0.36,A,0.00757,A,6.95,A,19,P,13.4,P,16.3,P,0,A
USGS,5427718,9/15/2015,8.3,A,0.0643,A,0.0522,A,0.35,A,0.00526,A,6.98,A,21,P,16.3,P,18.4,P,0,A
USGS,5427718,9/16/2015,8.03,A,0.064,A,0.052,A,0.35,A,0.005,A,6.98,A,21.5,P,16.7,P,19,P,0,A
USGS,5427718,9/17/2015,23.9,A,0.266,A,0.0811,A,1,A,0.0157,A,6.01,A,20.5,P,17.5,P,19.3,P,1.47,A
USGS,5427718,9/18/2015,156,A,0.711,A,0.329,A,1.8,A,0.0759,A,2.07,A,20.1,P,19,P,19.6,P,0.6,A
USGS,5427718,9/19/2015,63.8,A,0.389,A,0.236,A,1.4,A,0.166,A,3.75,A,19,P,16.8,P,17.9,P,0.09,A
USGS,5427718,9/20/2015,31.5,A,0.159,A,0.109,A,0.93,A,0.0363,A,6.29,A,17.7,P,15.2,P,16.4,P,0,A
