agency_cd,site_no,datetime,154983_00060_00003,154983_00060_00003_cd,154986_00671_00003,154986_00671_00003_cd,154988_00665_00003,154988_00665_00003_cd,154990_00095_00001,154990_00095_00001_cd,154991_00095_00002,154991_00095_00002_cd,154992_00095_00003,154992_00095_00003_cd,154993_00045_00006,154993_00045_00006_cd,154994_00010_00001,154994_00010_00001_cd,154995_00010_00002,154995_00010_00002_cd,154996_00010_00003,154996_00010_00003_cd,154997_00631_00003,154997_00631_00003_cd,154999_00625_00003,154999_00625_00003_cd,155001_00608_00003,155001_00608_00003_cd
USGS,5427948,7/20/2012,4.17,A,0.089,A,0.295,A,,,,,,,0,A,,,,,,,0.166,A,0.86,A,0.188,A
USGS,5427948,7/21/2012,3.43,A,0.089,A,0.295,A,,,,,,,0,A,,,,,,,0.166,A,0.86,A,0.167,A
USGS,5427948,7/22/2012,2.59,A,0.089,A,0.295,A,,,,,,,0.01,A,,,,,,,0.166,A,0.83,A,0.157,A
USGS,5427948,7/23/2012,1.8,A,0.089,A,0.295,A,,,,,,,0,A,,,,,,,0.166,A,0.8,A,0.149,A
USGS,5427948,7/24/2012,3.72,A,0.089,A,0.295,A,,,,,,,0.56,A,,,,,,,0.166,A,0.77,A,0.201,A
USGS,5427948,7/25/2012,4.63,A,0.094,A,0.294,A,,,,,,,0.59,A,,,,,,,0.164,A,0.8,A,0.219,A
USGS,5427948,7/26/2012,15.8,A,0.143,A,0.286,A,,,,,,,0.53,A,,,,,,,0.148,A,1.4,A,0.344,A
USGS,5427948,7/27/2012,6.93,A,0.0916,A,0.3,A,,,,,,,0.02,A,,,,,,,0.16,A,1.2,A,0.253,A
USGS,5427948,7/28/2012,4.66,A,0.0967,A,0.308,A,,,,,,,0,A,,,,,,,0.148,A,1.3,A,0.259,A
USGS,5427948,7/29/2012,3.76,A,0.102,A,0.317,A,,,,,,,0,A,,,,,,,0.138,A,1.3,A,0.266,A
USGS,5427948,7/30/2012,3.27,A,0.108,A,0.326,A,,,,,,,0.11,A,,,,,,,0.128,A,1.3,A,0.272,A
USGS,5427948,7/31/2012,2.86,A,0.114,A,0.335,A,,,,,,,0.01,A,,,,,,,0.119,A,1.4,A,0.279,A
USGS,5427948,8/1/2012,2.12,A,0.12,A,0.345,A,,,,,,,0,A,,,,,,,0.111,A,1.4,A,0.285,A
USGS,5427948,8/2/2012,1.72,A,0.127,A,0.354,A,,,,,,,0.03,A,,,,,,,0.103,A,1.4,A,0.292,A
USGS,5427948,8/3/2012,1.35,A,0.134,A,0.365,A,,,,,,,0,A,,,,,,,0.0956,A,1.5,A,0.299,A
USGS,5427948,8/4/2012,1.39,A,0.141,A,0.375,A,,,,,,,0.21,A,,,,,,,0.0888,A,1.5,A,0.306,A
USGS,5427948,8/5/2012,1.5,A,0.149,A,0.386,A,,,,,,,0,A,,,,,,,0.0826,A,1.6,A,0.314,A
USGS,5427948,8/6/2012,1.28,A,0.157,A,0.397,A,,,,,,,0,A,,,,,,,0.0767,A,1.6,A,0.321,A
USGS,5427948,8/7/2012,1.15,A,0.166,A,0.408,A,,,,,,,0,A,,,,,,,0.0713,A,1.7,A,0.329,A
USGS,5427948,8/8/2012,1.26,A,0.175,A,0.419,A,,,,,,,0.18,A,,,,,,,0.0663,A,1.7,A,0.337,A
USGS,5427948,8/9/2012,3.93,A,0.184,A,0.431,A,,,,,,,0.38,A:e,,,,,,,0.0616,A,1.8,A,0.345,A
USGS,5427948,8/10/2012,5.1,A,0.195,A,0.444,A,,,,,,,0,A:e,,,,,,,0.0572,A,1.8,A,0.354,A
USGS,5427948,8/11/2012,3.25,A,0.205,A,0.456,A,,,,,,,0,A,,,,,,,0.0532,A,1.9,A,0.362,A
USGS,5427948,8/12/2012,2.16,A,0.217,A,0.469,A,,,,,,,0,A,,,,,,,0.0494,A,1.9,A,0.371,A
USGS,5427948,8/13/2012,1.72,A,0.229,A,0.483,A,,,,,,,0.01,A,,,,,,,0.046,A,2,A,0.38,A
USGS,5427948,8/14/2012,1.48,A,0.241,A,0.496,A,,,,,,,0,A,,,,,,,0.0427,A,2,A,0.385,A
USGS,5427948,8/15/2012,1.3,A,0.251,A,0.506,A,,,,,,,0,A,,,,,,,0.0405,A,2.1,A,0.387,A
USGS,5427948,8/16/2012,5.51,A,0.245,A,0.496,A,,,,,,,0.63,A,,,,,,,0.0416,A,2.1,A,0.389,A
USGS,5427948,8/17/2012,4.74,A,0.238,A,0.484,A,,,,,,,0,A,,,,,,,0.0432,A,2,A,0.392,A
USGS,5427948,8/18/2012,3.25,A,0.231,A,0.472,A,,,,,,,0,A,,,,,,,0.0448,A,2,A,0.394,A
USGS,5427948,8/19/2012,2.15,A,0.224,A,0.461,A,,,,,,,0.07,A,,,,,,,0.0465,A,2,A,0.396,A
USGS,5427948,8/20/2012,1.74,A,0.217,A,0.45,A,,,,,,,0,A,,,,,,,0.0482,A,1.9,A,0.398,A
USGS,5427948,8/21/2012,1.47,A,0.211,A,0.439,A,,,,,,,0,A,,,,,,,0.05,A,1.9,A,0.4,A
USGS,5427948,8/22/2012,1.31,A,0.205,A,0.429,A,,,,,,,0,A,,,,,,,0.0518,A,1.9,A,0.402,A
USGS,5427948,8/23/2012,1.18,A,0.199,A,0.418,A,,,,,,,0,A,,,,,,,0.0538,A,1.8,A,0.405,A
USGS,5427948,8/24/2012,1.11,A,0.193,A,0.408,A,,,,,,,0,A,,,,,,,0.0558,A,1.8,A,0.407,A
USGS,5427948,8/25/2012,1.06,A,0.187,A,0.398,A,,,,,,,0,A,,,,,,,0.0578,A,1.8,A,0.409,A
USGS,5427948,8/26/2012,1.27,A,0.181,A,0.389,A,,,,,,,0.22,A,,,,,,,0.06,A,1.7,A,0.411,A
USGS,5427948,8/27/2012,1.53,A,0.176,A,0.38,A,,,,,,,0,A,,,,,,,0.0622,A,1.7,A,0.413,A
USGS,5427948,8/28/2012,1.43,A,0.171,A,0.371,A,,,,,,,0,A,,,,,,,0.0646,A,1.7,A,0.416,A
USGS,5427948,8/29/2012,1.36,A,0.166,A,0.362,A,,,,,,,0,A,,,,,,,0.067,A,1.6,A,0.418,A
USGS,5427948,8/30/2012,1.27,A,0.161,A,0.353,A,,,,,,,0,A,,,,,,,0.0694,A,1.6,A,0.42,A
USGS,5427948,8/31/2012,1.2,A,0.156,A,0.345,A,,,,,,,0,A,,,,,,,0.072,A,1.6,A,0.422,A
USGS,5427948,9/1/2012,1.12,A,0.152,A,0.336,A,,,,,,,0,A,,,,,,,0.0747,A,1.5,A,0.425,A
USGS,5427948,9/2/2012,1.05,A,0.147,A,0.328,A,,,,,,,0,A,,,,,,,0.0775,A,1.5,A,0.427,A
USGS,5427948,9/3/2012,1.03,A,0.143,A,0.32,A,,,,,,,0,A,,,,,,,0.0804,A,1.5,A,0.429,A
USGS,5427948,9/4/2012,1.21,A,0.139,A,0.313,A,,,,,,,0.29,A,,,,,,,0.0834,A,1.5,A,0.432,A
USGS,5427948,9/5/2012,2.09,A,0.135,A,0.305,A,,,,,,,0.16,A,,,,,,,0.0864,A,1.4,A,0.434,A
USGS,5427948,9/6/2012,1.63,A,0.131,A,0.298,A,,,,,,,0,A,,,,,,,0.0897,A,1.4,A,0.436,A
USGS,5427948,9/7/2012,1.26,A,0.127,A,0.291,A,,,,,,,0.02,A,,,,,,,0.093,A,1.4,A,0.439,A
USGS,5427948,9/8/2012,1.16,A,0.123,A,0.284,A,,,,,,,0.13,A,,,,,,,0.0965,A,1.4,A,0.441,A
USGS,5427948,9/9/2012,1.26,A,0.119,A,0.277,A,,,,,,,0,A,,,,,,,0.1,A,1.3,A,0.444,A
USGS,5427948,9/10/2012,1.15,A,0.116,A,0.27,A,,,,,,,0,A,,,,,,,0.104,A,1.3,A,0.446,A
USGS,5427948,9/11/2012,1.1,A,0.112,A,0.263,A,,,,,,,0,A,,,,,,,0.107,A,1.3,A,0.448,A
USGS,5427948,9/12/2012,0.99,A,0.107,A,0.254,A,,,,,,,0,A,,,,,,,0.108,A,1.3,A,0.448,A
USGS,5427948,9/13/2012,0.74,A,0.103,A,0.245,A,,,,,,,0.01,A,,,,,,,0.109,A,1.3,A,0.448,A
USGS,5427948,9/14/2012,0.8,A,0.0983,A,0.236,A,,,,,,,0.01,A,,,,,,,0.11,A,1.2,A,0.448,A
USGS,5427948,9/15/2012,0.7,A,0.094,A,0.228,A,,,,,,,0,A,,,,,,,0.112,A,1.2,A,0.448,A
USGS,5427948,9/16/2012,0.72,A,0.09,A,0.22,A,,,,,,,0,A,,,,,,,0.113,A,1.2,A,0.449,A
USGS,5427948,9/17/2012,0.7,A,0.0861,A,0.212,A,,,,,,,0.08,A,,,,,,,0.114,A,1.2,A,0.449,A
USGS,5427948,9/18/2012,1.46,A,0.0824,A,0.204,A,,,,,,,0.01,A,,,,,,,0.115,A,1.2,A,0.449,A
USGS,5427948,9/19/2012,1.53,A,0.0788,A,0.197,A,,,,,,,0.01,A,,,,,,,0.116,A,1.1,A,0.449,A
USGS,5427948,9/20/2012,1.02,A,0.0754,A,0.19,A,,,,,,,0,A,,,,,,,0.117,A,1.1,A,0.449,A
USGS,5427948,9/21/2012,0.91,A,0.0721,A,0.183,A,,,,,,,0.14,A,,,,,,,0.118,A,1.1,A,0.449,A
USGS,5427948,9/22/2012,1.3,A,0.069,A,0.177,A,,,,,,,0.05,A,,,,,,,0.12,A,1.1,A,0.449,A
USGS,5427948,9/23/2012,1.08,A,0.066,A,0.171,A,,,,,,,0,A,,,,,,,0.121,A,1.1,A,0.449,A
USGS,5427948,9/24/2012,1.21,A,0.0632,A,0.165,A,,,,,,,0,A,,,,,,,0.122,A,1,A,0.449,A
USGS,5427948,9/25/2012,1.13,A,0.0604,A,0.159,A,,,,,,,0,A,,,,,,,0.123,A,1,A,0.449,A
USGS,5427948,9/26/2012,1.11,A,0.0578,A,0.153,A,,,,,,,0,A,,,,,,,0.124,A,1,A,0.45,A
USGS,5427948,9/27/2012,1.36,A,0.0553,A,0.148,A,,,,,,,0,A,,,,,,,0.126,A,0.99,A,0.45,A
USGS,5427948,9/28/2012,1.07,A,0.053,A,0.142,A,,,,,,,0,A,,,,,,,0.127,A,0.97,A,0.45,A
USGS,5427948,9/29/2012,0.89,A,0.0507,A,0.137,A,,,,,,,0,A,,,,,,,0.128,A,0.95,A,0.45,A
USGS,5427948,9/30/2012,1.46,A,0.05,A,0.132,A,,,,,,,0,A,,,,,,,0.129,A,0.94,A,0.45,A
USGS,5427948,10/1/2012,0.93,A,0.0493,A,0.132,A,,,,,,,0,A,,,,,,,0.131,A,0.94,A,0.452,A
USGS,5427948,10/2/2012,0.98,A,0.048,A,0.133,A,,,,,,,0,A,,,,,,,0.137,A,0.95,A,0.456,A
USGS,5427948,10/3/2012,1.1,A,0.0468,A,0.133,A,,,,,,,0,A,,,,,,,0.142,A,0.95,A,0.459,A
USGS,5427948,10/4/2012,1.09,A,0.0455,A,0.134,A,,,,,,,0,A,,,,,,,0.147,A,0.96,A,0.463,A
USGS,5427948,10/5/2012,1.09,A,0.0443,A,0.134,A,,,,,,,0,A,,,,,,,0.153,A,0.96,A,0.467,A
USGS,5427948,10/6/2012,0.98,A,0.0432,A,0.135,A,,,,,,,0,A,,,,,,,0.159,A,0.97,A,0.471,A
USGS,5427948,10/7/2012,0.89,A,0.042,A,0.135,A,,,,,,,0,A,,,,,,,0.165,A,0.97,A,0.474,A
USGS,5427948,10/8/2012,0.97,A,0.0411,A,0.136,A,,,,,,,0,A,,,,,,,0.17,A,0.98,A,0.478,A
USGS,5427948,10/9/2012,0.94,A,0.041,A,0.136,A,,,,,,,0.17,A,,,,,,,0.171,A,0.98,A,0.478,A
USGS,5427948,10/10/2012,1.37,A,0.041,A,0.136,A,,,,,,,0.01,A,,,,,,,0.171,A,0.98,A,0.478,A
USGS,5427948,10/11/2012,1.31,A,0.041,A,0.136,A,,,,,,,0,A,,,,,,,0.171,A,0.98,A,0.478,A
USGS,5427948,10/12/2012,1.07,A,0.041,A,0.136,A,,,,,,,0,A,,,,,,,0.171,A,0.98,A,0.478,A
USGS,5427948,10/13/2012,6.31,A,0.0548,A,0.191,A,,,,,,,0.75,A,,,,,,,0.171,A,0.98,A,0.478,A
USGS,5427948,10/14/2012,44.3,A,0.0347,A,0.258,A,,,,,,,1.98,A,,,,,,,0.23,A,1.2,A,0.257,A
USGS,5427948,10/15/2012,27.1,A,0.03,A,0.319,A,,,,,,,0,A,,,,,,,0.268,A,1.4,A,0.116,A
USGS,5427948,10/16/2012,9.66,A,0.03,A,0.242,A,,,,,,,0,A,,,,,,,0.228,A,1,A,0.106,A
USGS,5427948,10/17/2012,8.41,A,0.0361,A,0.127,A,,,,,,,0.6,A,,,,,,,0.186,A,0.64,A,0.109,A
USGS,5427948,10/18/2012,11.8,A,0.0512,A,0.12,A,,,,,,,0.06,A,,,,,,,0.211,A,0.75,A,0.165,A
USGS,5427948,10/19/2012,7.63,A,0.0337,A,0.0946,A,,,,,,,0.15,A,,,,,,,0.202,A,0.76,A,0.136,A
USGS,5427948,10/20/2012,4.92,A,0.0284,A,0.0895,A,,,,,,,0,A,,,,,,,0.205,A,0.77,A,0.123,A
USGS,5427948,10/21/2012,3.36,A,0.0238,A,0.0846,A,,,,,,,0,A,,,,,,,0.207,A,0.79,A,0.111,A
USGS,5427948,10/22/2012,7.63,A,0.0352,A,0.0966,A,,,,,,,0.66,A,,,,,,,0.221,A,0.89,A,0.148,A
USGS,5427948,10/23/2012,10.4,A,0.0302,A,0.0986,A,,,,,,,0.05,A,,,,,,,0.233,A,0.95,A,0.196,A
USGS,5427948,10/24/2012,7.25,A,0.0242,A,0.0889,A,,,,,,,0,A,,,,,,,0.24,A,0.92,A,0.178,A
USGS,5427948,10/25/2012,7.45,A,0.0305,A,0.089,A,,,,,,,0.33,A,,,,,,,0.248,A,0.89,A,0.162,A
USGS,5427948,10/26/2012,7.11,A,0.0305,A,0.0712,A,,,,,,,0,A,,,,,,,0.255,A,0.89,A,0.224,A
USGS,5427948,10/27/2012,4.47,A,0.0255,A,0.0652,A,,,,,,,0,A,,,,,,,0.271,A,0.89,A,0.229,A
USGS,5427948,10/28/2012,3.05,A,0.0224,A,0.0616,A,,,,,,,0,A,,,,,,,0.289,A,0.89,A,0.228,A
USGS,5427948,10/29/2012,2.18,A,0.0201,A,0.0592,A,,,,,,,0,A,,,,,,,0.309,A,0.89,A,0.226,A
USGS,5427948,10/30/2012,1.84,A,0.0192,A,0.0594,A,,,,,,,0,A,,,,,,,0.329,A,0.89,A,0.225,A
USGS,5427948,10/31/2012,1.69,A,0.0184,A,0.0598,A,,,,,,,0,A,,,,,,,0.351,A,0.89,A,0.224,A
USGS,5427948,11/1/2012,1.57,A,0.0177,A,0.0601,A,,,,,,,0,A,,,,,,,0.374,A,0.89,A,0.223,A
USGS,5427948,11/2/2012,1.49,A,0.017,A,0.0605,A,,,,,,,0,A,,,,,,,0.399,A,0.89,A,0.222,A
USGS,5427948,11/3/2012,1.44,A,0.0164,A,0.0608,A,,,,,,,0,A,,,,,,,0.425,A,0.89,A,0.221,A
USGS,5427948,11/4/2012,1.58,A,0.0157,A,0.0612,A,,,,,,,0,A,,,,,,,0.454,A,0.89,A,0.22,A
USGS,5427948,11/5/2012,1.53,A,0.0151,A,0.0616,A,,,,,,,0,A,,,,,,,0.484,A,0.89,A,0.219,A
USGS,5427948,11/6/2012,1.58,A,0.0146,A,0.0619,A,,,,,,,0.08,A:e,,,,,,,0.516,A,0.89,A,0.218,A
USGS,5427948,11/7/2012,1.62,A,0.014,A,0.0623,A,,,,,,,0,A,,,,,,,0.55,A,0.89,A,0.217,A
USGS,5427948,11/8/2012,1.58,A,0.0135,A,0.0627,A,,,,,,,0,A,,,,,,,0.587,A,0.89,A,0.216,A
USGS,5427948,11/9/2012,1.43,A,0.013,A,0.063,A,,,,,,,0,A,,,,,,,0.623,A,0.89,A,0.215,A
USGS,5427948,11/10/2012,1.35,A,0.013,A,0.063,A,,,,,,,0,A,,,,,,,0.65,A,0.89,A,0.215,A
USGS,5427948,11/11/2012,6.45,A,0.0254,A,0.0784,A,,,,,,,0.87,A,,,,,,,0.724,A,0.95,A,0.206,A
USGS,5427948,11/12/2012,11.1,A,0.0398,A,0.0925,A,,,,,,,0,A,,,,,,,0.781,A,1,A,0.236,A
USGS,5427948,11/13/2012,6.45,A,0.0275,A,0.0789,A,,,,,,,0,A,,,,,,,0.76,A,1,A,0.275,A
USGS,5427948,11/14/2012,3.84,A,0.0237,A,0.0771,A,,,,,,,0,A,,,,,,,0.777,A,1,A,0.274,A
USGS,5427948,11/15/2012,2.45,A,0.0204,A,0.0753,A,,,,,,,0,A,,,,,,,0.795,A,1,A,0.273,A
USGS,5427948,11/16/2012,1.92,A,0.0186,A,0.0744,A,,,,,,,0,A,,,,,,,0.813,A,1,A,0.273,A
USGS,5427948,11/17/2012,1.65,A,0.0178,A,0.0743,A,,,,,,,0,A,,,,,,,0.831,A,1,A,0.272,A
USGS,5427948,11/18/2012,1.54,A,0.017,A,0.0742,A,,,,,,,0,A,,,,,,,0.85,A,1,A,0.271,A
USGS,5427948,11/19/2012,1.53,A,0.0163,A,0.0741,A,,,,,,,0.01,A,,,,,,,0.869,A,1,A,0.271,A
USGS,5427948,11/20/2012,1.42,A,0.0156,A,0.074,A,,,,,,,0,A,,,,,,,0.889,A,1,A,0.27,A
USGS,5427948,11/21/2012,1.34,A,0.0149,A,0.0739,A,,,,,,,0,A,,,,,,,0.909,A,1,A,0.269,A
USGS,5427948,11/22/2012,1.34,A,0.0143,A,0.0738,A,,,,,,,0,A,,,,,,,0.929,A,1,A,0.269,A
USGS,5427948,11/23/2012,1.33,A,0.0137,A,0.0737,A,,,,,,,0,A,,,,,,,0.95,A,1,A,0.268,A
USGS,5427948,11/24/2012,1.22,A,0.0131,A,0.0736,A,,,,,,,0,A,,,,,,,0.971,A,1,A,0.267,A
USGS,5427948,11/25/2012,1.27,A,0.0126,A,0.0736,A,,,,,,,0,A,,,,,,,0.993,A,1,A,0.267,A
USGS,5427948,11/26/2012,1.37,A,0.012,A,0.0735,A,,,,,,,0,A,,,,,,,1.02,A,1,A,0.266,A
USGS,5427948,11/27/2012,1.29,A,0.0115,A,0.0734,A,,,,,,,0,A,,,,,,,1.04,A,1,A,0.265,A
USGS,5427948,11/28/2012,1.29,A,0.011,A,0.0733,A,,,,,,,0,A,,,,,,,1.06,A,1.1,A,0.265,A
USGS,5427948,11/29/2012,1.3,A,0.0105,A,0.0732,A,,,,,,,0,A,,,,,,,1.09,A,1.1,A,0.264,A
USGS,5427948,11/30/2012,1.68,A,0.0101,A,0.0731,A,,,,,,,0,A,,,,,,,1.11,A,1.1,A,0.264,A
USGS,5427948,12/1/2012,2.22,A,0.00966,A,0.073,A,,,,,,,0.02,A,,,,,,,1.14,A,1.1,A,0.263,A
USGS,5427948,12/2/2012,1.46,A,0.00925,A,0.0729,A,,,,,,,0,A,,,,,,,1.16,A,1.1,A,0.262,A
USGS,5427948,12/3/2012,1.44,A,0.00886,A,0.0728,A,,,,,,,0.02,A,,,,,,,1.19,A,1.1,A,0.262,A
USGS,5427948,12/4/2012,1.45,A,0.00848,A,0.0727,A,,,,,,,0,A,,,,,,,1.21,A,1.1,A,0.261,A
USGS,5427948,12/5/2012,1.43,A,0.00812,A,0.0726,A,,,,,,,0,A,,,,,,,1.24,A,1.1,A,0.26,A
USGS,5427948,12/6/2012,1.37,A,0.00777,A,0.0725,A,,,,,,,0,A,,,,,,,1.27,A,1.1,A,0.26,A
USGS,5427948,12/7/2012,1.28,A,0.00744,A,0.0724,A,,,,,,,0,A,,,,,,,1.3,A,1.1,A,0.259,A
USGS,5427948,12/8/2012,1.23,A,0.00712,A,0.0724,A,,,,,,,0,A,,,,,,,1.33,A,1.1,A,0.258,A
USGS,5427948,12/9/2012,1.44,A,0.00682,A,0.0723,A,,,,,,,0,A,,,,,,,1.36,A,1.1,A,0.258,A
USGS,5427948,12/10/2012,1.9,A,0.00653,A,0.0722,A,,,,,,,0,A,,,,,,,1.39,A,1.1,A,0.257,A
USGS,5427948,12/11/2012,1.74,A,0.00625,A,0.0721,A,,,,,,,0,A,,,,,,,1.42,A,1.1,A,0.257,A
USGS,5427948,12/12/2012,1.55,A,0.00602,A,0.0718,A,,,,,,,0,A:e,,,,,,,1.45,A,1.1,A,0.256,A
USGS,5427948,12/13/2012,1.49,A,0.006,A,0.0709,A,,,,,,,0,A,,,,,,,1.48,A,1.1,A,0.256,A
USGS,5427948,12/14/2012,1.44,A,0.006,A,0.0698,A,,,,,,,0,A,,,,,,,1.51,A,1.1,A,0.256,A
USGS,5427948,12/15/2012,3.7,A,0.006,A,0.0688,A,,,,,,,0.39,A,,,,,,,1.54,A,1,A,0.256,A
USGS,5427948,12/16/2012,5.66,A,0.006,A,0.0678,A,,,,,,,0.09,A,,,,,,,1.57,A,1,A,0.256,A
USGS,5427948,12/17/2012,4.11,A,0.006,A,0.0667,A,,,,,,,0,A,,,,,,,1.6,A,0.98,A,0.256,A
USGS,5427948,12/18/2012,3.03,A,0.006,A,0.0657,A,,,,,,,0,A,,,,,,,1.64,A,0.96,A,0.256,A
USGS,5427948,12/19/2012,2.5,A,0.006,A,0.0648,A,,,,,,,0,A,,,,,,,1.67,A,0.94,A,0.255,A
USGS,5427948,12/20/2012,2.91,A,0.006,A,0.0638,A,,,,,,,0,A,,,,,,,1.7,A,0.92,A,0.255,A
USGS,5427948,12/21/2012,2.3,A,0.006,A,0.0628,A,,,,,,,0,A,,,,,,,1.74,A,0.9,A,0.255,A
USGS,5427948,12/22/2012,1.75,A,0.006,A,0.0619,A,,,,,,,0,A,,,,,,,1.77,A,0.88,A,0.255,A
USGS,5427948,12/23/2012,1.75,A,0.006,A,0.061,A,,,,,,,0,A,,,,,,,1.81,A,0.86,A,0.255,A
USGS,5427948,12/24/2012,1.85,A,0.006,A,0.0601,A,,,,,,,0,A,,,,,,,1.84,A,0.84,A,0.255,A
USGS,5427948,12/25/2012,1.88,A,0.006,A,0.0592,A,,,,,,,0,A,,,,,,,1.88,A,0.82,A,0.255,A
USGS,5427948,12/26/2012,1.79,A,0.006,A,0.0583,A,,,,,,,0,A,,,,,,,1.92,A,0.8,A,0.255,A
USGS,5427948,12/27/2012,1.69,A,0.006,A,0.0574,A,,,,,,,0,A,,,,,,,1.96,A,0.78,A,0.255,A
USGS,5427948,12/28/2012,1.66,A,0.006,A,0.0566,A,,,,,,,0,A,,,,,,,2,A,0.77,A,0.255,A
USGS,5427948,12/29/2012,1.7,A,0.006,A,0.0557,A,,,,,,,0,A,,,,,,,2.04,A,0.75,A,0.255,A
USGS,5427948,12/30/2012,1.67,A,0.006,A,0.0549,A,,,,,,,0,A,,,,,,,2.08,A,0.73,A,0.255,A
USGS,5427948,12/31/2012,1.63,A,0.006,A,0.0541,A,,,,,,,0,A,,,,,,,2.12,A,0.72,A,0.255,A
USGS,5427948,1/1/2013,1.54,A,0.006,A,0.0533,A,,,,,,,0,A,,,,,,,2.16,A,0.7,A,0.255,A
USGS,5427948,1/2/2013,1.52,A,0.006,A,0.0525,A,,,,,,,0,A,,,,,,,2.2,A,0.69,A,0.254,A
USGS,5427948,1/3/2013,1.53,A,0.006,A,0.0517,A,,,,,,,0,A,,,,,,,2.25,A,0.67,A,0.254,A
USGS,5427948,1/4/2013,1.5,A,0.006,A,0.0509,A,,,,,,,0,A:e,,,,,,,2.29,A,0.66,A,0.254,A
USGS,5427948,1/5/2013,1.44,A,0.006,A,0.0502,A,,,,,,,0,A,,,,,,,2.34,A,0.64,A,0.254,A
USGS,5427948,1/6/2013,1.46,A,0.006,A,0.0494,A,,,,,,,0,A,,,,,,,2.39,A,0.63,A,0.254,A
USGS,5427948,1/7/2013,1.48,A,0.006,A,0.0487,A,,,,,,,0,A,,,,,,,2.43,A,0.61,A,0.254,A
USGS,5427948,1/8/2013,1.48,A,0.006,A,0.0481,A,,,,,,,0,A:e,,,,,,,2.48,A,0.6,A,0.254,A
USGS,5427948,1/9/2013,1.49,A,0.006,A,0.048,A,,,,,,,0,A,,,,,,,2.51,A,0.6,A,0.254,A
USGS,5427948,1/10/2013,1.63,A,0.0117,A,0.0577,A,,,,,,,0.22,A,,,,,,,2.54,A,0.68,A,0.244,A
USGS,5427948,1/11/2013,4.93,A,0.033,A,0.094,A,,,,,,,0.03,A,,,,,,,2.64,A,0.97,A,0.208,A
USGS,5427948,1/12/2013,17.9,A,0.033,A,0.094,A,,,,,,,0,A,,,,,,,2.67,A,0.97,A,0.208,A
USGS,5427948,1/13/2013,12.4,A,0.033,A,0.094,A,,,,,,,0,A,,,,,,,2.63,A,0.97,A,0.208,A
USGS,5427948,1/14/2013,6.57,A,0.0228,A,0.0683,A,,,,,,,0,A,,,,,,,2.61,A,0.77,A,0.242,A
USGS,5427948,1/15/2013,3.73,A,0.0181,A,0.0589,A,,,,,,,0,A,,,,,,,2.64,A,0.69,A,0.254,A
USGS,5427948,1/16/2013,2.63,A,0.0166,A,0.058,A,,,,,,,0,A,,,,,,,2.67,A,0.68,A,0.254,A
USGS,5427948,1/17/2013,2.21,A,0.0153,A,0.0571,A,,,,,,,0,A,,,,,,,2.7,A,0.68,A,0.254,A
USGS,5427948,1/18/2013,1.96,A,0.0141,A,0.0563,A,,,,,,,0,A,,,,,,,2.74,A,0.67,A,0.254,A
USGS,5427948,1/19/2013,2.05,A,0.013,A,0.0554,A,,,,,,,0,A,,,,,,,2.77,A,0.66,A,0.254,A
USGS,5427948,1/20/2013,2.01,A,0.012,A,0.0546,A,,,,,,,0,A,,,,,,,2.8,A,0.66,A,0.254,A
USGS,5427948,1/21/2013,1.75,A,0.0111,A,0.0538,A,,,,,,,0,A,,,,,,,2.83,A,0.65,A,0.254,A
USGS,5427948,1/22/2013,1.45,A,0.0102,A,0.053,A,,,,,,,0,A,,,,,,,2.87,A,0.64,A,0.254,A
USGS,5427948,1/23/2013,1.34,A,0.0094,A,0.0522,A,,,,,,,0,A,,,,,,,2.9,A,0.64,A,0.254,A
USGS,5427948,1/24/2013,1.27,A,0.00866,A,0.0514,A,,,,,,,0,A,,,,,,,2.94,A,0.63,A,0.254,A
USGS,5427948,1/25/2013,1.21,A,0.00798,A,0.0506,A,,,,,,,0,A:e,,,,,,,2.97,A,0.62,A,0.254,A
USGS,5427948,1/26/2013,1.21,A,0.00736,A,0.0498,A,,,,,,,0,A,,,,,,,3.01,A,0.62,A,0.254,A
USGS,5427948,1/27/2013,1.22,A,0.00678,A,0.0491,A,,,,,,,0,A:e,,,,,,,3.05,A,0.61,A,0.254,A
USGS,5427948,1/28/2013,2.22,A,0.00625,A,0.0484,A,,,,,,,0.21,A:e,,,,,,,3.08,A,0.6,A,0.254,A
USGS,5427948,1/29/2013,177,A,0.763,A,1.49,A,,,,,,,1.38,A:e,,,,,,,1.13,A,4.7,A,1.17,A
USGS,5427948,1/30/2013,76.7,A,1.03,A,1.44,A,,,,,,,0,A:e,,,,,,,1.43,A,4,A,1.34,A
USGS,5427948,1/31/2013,20.3,A,0.771,A,1.03,A,,,,,,,0,A,,,,,,,1.85,A,3.4,A,1.16,A
USGS,5427948,2/1/2013,12,A,0.425,A,0.677,A,,,,,,,0,A,,,,,,,1.92,A,3,A,1.09,A
USGS,5427948,2/2/2013,7.93,A,0.335,A,0.589,A,,,,,,,0,A,,,,,,,2,A,2.7,A,1.05,A
USGS,5427948,2/3/2013,4.6,A,0.281,A,0.534,A,,,,,,,0,A,,,,,,,2.07,A,2.5,A,1.01,A
USGS,5427948,2/4/2013,3.11,A,0.23,A,0.484,A,,,,,,,0,A,,,,,,,2.14,A,2.2,A,0.971,A
